lng,lat
-73.9582,40.7218
-73.9529,40.7885
-73.968,40.6799
-73.9602,40.7153
-73.8837,40.7479
-73.9583,40.7222
-73.9502,40.6804
-73.9703,40.6932
-73.924,40.744
-73.9623,40.8052
-73.9422,40.8228
-73.9403,40.8252
-73.9541,40.7871
-73.8605,40.828
-73.8074,40.7007
-73.9499,40.8022
-73.9077,40.7537
-73.9388,40.7996
-73.9441,40.6834
-73.8441,40.7211
-73.9485,40.6596
-73.9531,40.8072
-73.8442,40.7207
-73.9921,40.6905
-73.9411,40.8394
-73.9558,40.8057
-73.9434,40.7894
-73.9462,40.8066
-73.9848,40.6685
-73.9495,40.7935
-73.9727,40.6776
-73.9379,40.7981
-73.8304,40.7595
-73.9374,40.8044
-73.8944,40.8621
-73.8298,40.7137
-74.0044,40.6832
-73.8937,40.7465
-73.9503,40.6723
-73.8779,40.7483
-73.9472,40.7482
-73.8709,40.7339
-73.9403,40.8222
-73.8693,40.7347
-73.9389,40.8133
-73.9816,40.6795
-73.9479,40.8045
-73.9193,40.743
-73.9664,40.8044
-73.9237,40.7545
-73.8932,40.7488
-73.9922,40.69
-73.9812,40.6674
-73.9424,40.7863
-73.9396,40.7902
-73.8856,40.7471
-73.947,40.7912
-73.8691,40.7493
-73.9982,40.6605
-73.9236,40.7548
-73.8852,40.6779
-73.9605,40.6881
-73.9622,40.6547
-73.925,40.7441
-73.8745,40.7449
-73.9873,40.6916
-73.9449,40.8029
-73.9776,40.6843
-73.9133,40.7439
-73.9746,40.6756
-73.8916,40.8248
-73.9393,40.8418
-73.938,40.6967
-73.9526,40.695
-73.8824,40.8508
-73.9452,40.808
-73.9499,40.7872
-73.948,40.8089
-73.912,40.7557
-73.8698,40.7343
-73.9318,40.7652
-73.9501,40.7225
-73.937,40.7969
-73.9598,40.6673
-73.8345,40.7139
-73.9351,40.8008
-73.9876,40.6932
-73.951,40.724
-73.953,40.811
-73.9825,40.6699
-73.9526,40.7325
-73.8308,40.7141
-73.9518,40.7936
-73.9184,40.7433
-73.8915,40.7466
-73.9255,40.7618
-73.9251,40.8411
-73.9621,40.7134
-73.8996,40.8167
-73.9537,40.6998
-73.8708,40.734
-73.8695,40.7573
-73.9761,40.6838
-73.9374,40.8044
-73.953,40.808
-73.9201,40.7576
-73.9528,40.8106
-73.9245,40.752
-73.9931,40.6829
-73.9034,40.7457
-73.9876,40.6677
-73.8456,40.8486
-73.8694,40.7342
-73.994,40.6955
-73.9549,40.7338
-73.889,40.747
-73.8298,40.7136
-73.8709,40.7517
-73.9566,40.6743
-73.9402,40.8393
-73.9273,40.8623
-73.9033,40.7454
-73.9231,40.7557
-73.9214,40.6789
-73.9553,40.7885
-73.8925,40.7472
-73.844,40.721
-73.9922,40.6661
-73.8342,40.7583
-73.9493,40.6804
-73.9618,40.8051
-73.96,40.6941
-73.8879,40.8843
-73.9157,40.7643
-73.9946,40.703
-73.9676,40.6813
-73.9484,40.8295
-73.92,40.7595
-73.9352,40.7965
-73.9872,40.6912
-73.9554,40.7199
-73.9993,40.6844
-73.9472,40.8312
-74.0029,40.6836
-73.9818,40.6665
-73.9552,40.6782
-73.9195,40.8166
-73.8915,40.747
-73.9761,40.6839
-74.0144,40.6338
-73.9465,40.6803
-73.88,40.8798
-73.9504,40.8024
-73.9589,40.8151
-73.9855,40.684
-73.916,40.8423
-73.8693,40.7348
-73.8912,40.7471
-73.9206,40.7436
-73.8278,40.7602
-73.9178,40.77
-73.8637,40.7331
-73.9575,40.7293
-73.9593,40.8092
-73.9706,40.6895
-73.9483,40.8092
-73.978,40.6851
-73.9978,40.689
-73.9446,40.7875
-73.9217,40.755
-73.9234,40.7558
-73.9453,40.725
-73.9682,40.6902
-73.9415,40.8308
-73.9517,40.7151
-73.912,40.7751
-73.9787,40.679
-73.9148,40.7528
-73.9481,40.8088
-73.9931,40.7025
-73.9515,40.641
-73.9921,40.6904
-73.9237,40.6997
-73.9507,40.7237
-73.9575,40.7179
-73.929,40.7751
-73.8993,40.7461
-73.9639,40.7105
-73.9402,40.7892
-73.945,40.8086
-73.9883,40.6961
-73.9439,40.8098
-73.9355,40.7961
-73.9228,40.667
-73.8619,40.7305
-73.9448,40.7874
-73.9776,40.6843
-73.9134,40.7437
-73.9527,40.8106
-73.8772,40.7377
-73.9421,40.823
-73.9918,40.6904
-73.9619,40.7137
-73.9443,40.7144
-73.9453,40.8077
-73.9764,40.6872
-73.8621,40.7304
-73.871,40.734
-73.9485,40.8287
-73.9894,40.659
-73.9851,40.6866
-73.9933,40.6892
-73.8802,40.8788
-73.9522,40.7897
-73.9815,40.6897
-73.9118,40.7754
-73.9094,40.8747
-73.9556,40.7165
-73.9619,40.716
-73.9154,40.7523
-73.9566,40.7169
-73.8603,40.8398
-73.8079,40.7007
-73.8981,40.8521
-73.9239,40.679
-73.9846,40.6868
-73.9136,40.7748
-73.9908,40.6861
-73.9849,40.6867
-73.9768,40.6871
-73.9815,40.6891
-73.9513,40.7911
-73.8989,40.7462
-73.8873,40.8734
-73.8704,40.7338
-73.8337,40.7165
-73.9576,40.7179
-73.9569,40.7211
-73.9118,40.7444
-73.919,40.743
-73.9315,40.8584
-73.9527,40.8233
-73.9524,40.7898
-73.9559,40.7141
-73.9121,40.7749
-73.9522,40.695
-73.8442,40.7214
-73.9462,40.807
-73.8834,40.7477
-73.9449,40.8342
-73.8448,40.7216
-73.9524,40.7897
-73.9506,40.7235
-73.9449,40.8188
-73.9034,40.7458
-73.9408,40.8061
-73.9925,40.6894
-73.9459,40.808
-73.9402,40.7937
-73.9615,40.7142
-73.9787,40.6837
-73.9622,40.7179
-73.9896,40.7021
-73.9818,40.6901
-73.9429,40.7858
-73.8691,40.734
-73.9352,40.8004
-73.9633,40.7113
-73.9822,40.6738
-73.99,40.6926
-73.9796,40.6692
-73.8716,40.7341
-73.9931,40.69
-73.9905,40.6866
-73.9091,40.8331
-73.9617,40.8058
-73.973,40.6734
-73.8262,40.8697
-73.8696,40.7495
-73.9391,40.8055
-73.9006,40.8626
-73.9427,40.7478
-73.8695,40.7349
-73.9503,40.8098
-73.9518,40.6916
-73.9545,40.732
-73.9518,40.8247
-73.9418,40.6747
-73.8729,40.7489
-73.9377,40.8233
-73.845,40.7215
-73.9783,40.6798
-73.93,40.7564
-73.9034,40.7457
-73.9573,40.7145
-73.9517,40.7145
-73.9497,40.6804
-73.9204,40.8372
-73.9437,40.793
-73.9537,40.7907
-73.9913,40.6916
-73.9664,40.8047
-73.8074,40.7002
-73.8444,40.7214
-73.8074,40.7002
-73.9586,40.717
-73.99,40.7026
-73.9559,40.7463
-73.9771,40.6812
-73.9897,40.7025
-73.9219,40.8282
-73.8895,40.747
-73.9896,40.6878
-73.8842,40.7477
-73.9553,40.7201
-73.9457,40.7986
-73.9448,40.8032
-73.8913,40.747
-73.9107,40.7761
-73.998,40.6779
-73.955,40.7184
-73.9541,40.7299
-73.9897,40.7025
-73.9522,40.7509
-73.9516,40.8097
-73.9473,40.6828
-73.9535,40.807
-73.8625,40.8325
-73.9911,40.692
-73.9954,40.6958
-73.9784,40.684
-73.8709,40.734
-73.9829,40.6885
-73.8799,40.8798
-73.9538,40.7879
-73.9376,40.8042
-73.9767,40.683
-73.9669,40.6815
-73.9581,40.7217
-73.9959,40.6907
-73.9782,40.6869
-73.9413,40.7986
-73.9876,40.6921
-73.9471,40.8104
-73.9081,40.876
-73.9452,40.8085
-73.9166,40.7444
-73.8704,40.6523
-73.9388,40.8051
-73.9576,40.7179
-73.9538,40.7875
-73.9533,40.8074
-73.9074,40.6834
-73.9464,40.6956
-73.9783,40.6707
-73.9632,40.7203
-73.9549,40.8049
-73.9511,40.8103
-73.9583,40.7133
-73.8621,40.7304
-73.9494,40.8095
-73.9322,40.7598
-73.9944,40.7031
-73.8069,40.699
-73.979,40.6815
-73.9241,40.6974
-73.9568,40.8024
-73.8708,40.734
-73.9425,40.7948
-73.9869,40.7024
-73.9519,40.7903
-73.9408,40.7998
-73.9451,40.7951
-73.936,40.85
-73.9566,40.7471
-73.9587,40.6818
-73.8182,40.7615
-73.8862,40.7445
-73.9538,40.6741
-73.9459,40.8082
-73.8698,40.7336
-73.864,40.7329
-73.8693,40.7345
-73.8909,40.747
-73.9298,40.8324
-73.9553,40.7182
-73.9575,40.7223
-73.9418,40.8379
-73.8923,40.7586
-73.9214,40.8294
-73.9428,40.841
-73.9419,40.7987
-73.9189,40.759
-73.8914,40.7466
-73.931,40.8221
-73.9165,40.7731
-73.9061,40.7454
-73.9898,40.7025
-73.9884,40.6703
-73.9156,40.6396
-73.9255,40.7618
-73.9533,40.8161
-73.9639,40.7104
-73.9774,40.6842
-73.8439,40.721
-73.8699,40.7355
-73.8971,40.6654
-73.9411,40.839
-73.9392,40.8055
-73.8061,40.7053
-73.8885,40.8603
-73.9766,40.6727
-73.9925,40.6896
-73.9256,40.7619
-73.956,40.747
-73.9537,40.6652
-73.9798,40.6689
-73.908,40.7743
-73.9088,40.8739
-73.9919,40.6904
-73.9463,40.6314
-73.916,40.7626
-73.9893,40.7023
-73.9975,40.6746
-73.9127,40.7442
-73.9294,40.6794
-73.9547,40.6747
-73.9433,40.806
-73.9524,40.7898
-73.936,40.8155
-73.9496,40.6806
-73.9175,40.8161
-73.9649,40.6831
-73.9109,40.7759
-73.9607,40.6917
-73.9472,40.7038
-73.9005,40.8567
-73.9444,40.7918
-73.9665,40.8046
-73.8922,40.7471
-73.8623,40.7304
-73.9376,40.8042
-73.9391,40.8051
-73.9427,40.7944
-73.783,40.7128
-73.9573,40.7144
-73.9351,40.697
-73.9318,40.6937
-73.9747,40.6803
-73.891,40.747
-73.9493,40.8078
-73.9734,40.6781
-73.9356,40.6969
-73.8308,40.7593
-73.9213,40.7668
-73.9307,40.674
-73.8447,40.7202
-73.9701,40.6441
-73.9564,40.8131
-73.9298,40.7565
-73.9518,40.7903
-73.9572,40.6729
-73.9776,40.6844
-73.891,40.7466
-73.9576,40.7179
-73.9703,40.6846
-73.9908,40.6952
-73.9931,40.7023
-73.9125,40.7532
-73.9036,40.7458
-73.8001,40.5954
-73.9235,40.7611
-73.9654,40.7137
-73.9689,40.6741
-73.9169,40.7615
-73.9258,40.7591
-73.9034,40.7459
-73.8457,40.7548
-73.9511,40.7243
-73.939,40.8052
-73.8286,40.7132
-73.8874,40.7554
-73.9437,40.8102
-73.8638,40.7329
-73.9492,40.794
-73.9277,40.7641
-73.9804,40.6887
-73.9596,40.6759
-73.886,40.7474
-73.9423,40.8377
-73.9445,40.7947
-73.9469,40.801
-73.9868,40.6878
-73.8707,40.7339
-73.9158,40.7643
-73.83,40.7137
-73.9566,40.7457
-73.9546,40.8116
-73.8878,40.8125
-73.9875,40.6923
-73.9109,40.7761
-73.993,40.6976
-73.9265,40.7439
-73.9391,40.8056
-73.9189,40.6708
-73.8957,40.7544
-73.9557,40.8142
-73.9932,40.6825
-73.9518,40.743
-73.9392,40.8054
-73.9073,40.7535
-73.9372,40.8068
-73.9476,40.7643
-73.935,40.8006
-73.9837,40.6723
-73.9382,40.843
-73.9506,40.6856
-73.9286,40.8344
-73.905,40.8562
-73.9121,40.6775
-73.9559,40.7167
-73.9542,40.8009
-73.9927,40.6898
-73.893,40.7547
-73.922,40.7552
-73.9935,40.6921
-73.9887,40.6702
-73.957,40.8051
-73.8274,40.8529
-73.9553,40.7358
-73.9564,40.6748
-73.8909,40.7465
-73.8874,40.7535
-73.9762,40.684
-73.9118,40.7755
-73.9569,40.699
-73.8763,40.7486
-73.8259,40.7124
-73.9555,40.6804
-73.949,40.7853
-73.9623,40.6347
-73.8953,40.7335
-73.9155,40.8309
-73.8713,40.734
-73.959,40.7149
-73.9219,40.6986
-73.8692,40.7338
-73.8856,40.7475
-73.9919,40.6903
-73.9665,40.6835
-73.937,40.8021
-73.935,40.8006
-73.9521,40.8088
-73.8836,40.8807
-73.8171,40.7197
-73.9392,40.8056
-73.99,40.6872
-73.9765,40.6827
-73.9556,40.8126
-73.9762,40.6839
-73.9506,40.7235
-73.8548,40.743
-73.9587,40.7149
-73.9663,40.6301
-73.9519,40.8042
-73.948,40.8249
-73.9287,40.6857
-73.914,40.7652
-73.8148,40.7049
-73.8906,40.7471
-73.9959,40.6959
-73.9391,40.8055
-73.9791,40.6869
-73.9504,40.7862
-73.8837,40.7477
-73.9847,40.6632
-73.958,40.7218
-73.9564,40.6849
-73.9299,40.7564
-73.9482,40.7898
-73.945,40.7916
-73.9844,40.6904
-73.9581,40.7218
-73.9507,40.8101
-73.9873,40.6942
-73.9152,40.764
-73.9443,40.7998
-73.9481,40.8145
-73.8446,40.8369
-73.8441,40.7211
-73.8712,40.734
-73.9905,40.6865
-73.8956,40.7464
-73.9545,40.6864
-73.9417,40.7988
-73.9887,40.693
-73.83,40.7138
-73.9492,40.8128
-73.9239,40.7613
-73.9515,40.6897
-73.9672,40.6836
-73.9506,40.7437
-73.9664,40.804
-73.941,40.7553
-73.9534,40.6808
-73.8699,40.7336
-73.9637,40.8081
-73.9082,40.8758
-73.9382,40.8212
-73.9381,40.7922
-73.9391,40.8055
-74.0106,40.672
-73.985,40.6871
-73.9403,40.7974
-73.8866,40.7475
-73.9393,40.8421
-73.98,40.6365
-73.9797,40.6776
-73.9515,40.7138
-73.9626,40.7175
-73.9494,40.8125
-73.8831,40.748
-73.9441,40.8098
-73.9733,40.677
-73.9188,40.7591
-73.9326,40.6809
-73.9515,40.8103
-73.9566,40.697
-73.9389,40.7975
-73.976,40.6839
-73.9891,40.5761
-73.9917,40.6901
-73.9289,40.8075
-73.9382,40.6985
-73.951,40.7243
-73.9862,40.6899
-73.9356,40.7612
-73.8718,40.6749
-73.9568,40.7173
-73.989,40.6753
-73.9569,40.6655
-73.9384,40.8228
-73.9384,40.8462
-73.9137,40.7536
-73.9687,40.672
-73.8001,40.7025
-73.9519,40.6639
-73.9122,40.8429
-73.9441,40.7146
-73.954,40.6843
-73.8418,40.7207
-73.9971,40.6744
-73.9624,40.7124
-73.9452,40.8077
-73.8862,40.7445
-73.9729,40.6897
-73.9117,40.7755
-73.9437,40.836
-73.9422,40.7541
-73.9649,40.8064
-73.9092,40.8368
-73.8714,40.7342
-73.9118,40.7767
-73.9185,40.7042
-73.9223,40.7437
-73.9919,40.6901
-73.8704,40.7337
-73.9267,40.8462
-73.9393,40.8052
-73.9431,40.6801
-73.9297,40.6502
-73.9026,40.8534
-73.9117,40.7754
-73.9867,40.6914
-73.9578,40.6709
-73.8908,40.747
-73.9611,40.7189
-73.9402,40.8405
-73.9426,40.7944
-73.9179,40.7653
-73.8691,40.7347
-73.8436,40.7215
-73.9467,40.6803
-73.9427,40.7543
-73.954,40.7874
-73.9562,40.7173
-73.9559,40.6934
-73.9415,40.813
-73.8443,40.7216
-73.9415,40.7988
-73.9818,40.6746
-73.8864,40.6564
-73.9819,40.673
-73.8074,40.7002
-73.9116,40.8434
-73.9446,40.7146
-73.9392,40.8055
-73.962,40.8055
-73.8979,40.7451
-73.9925,40.6898
-73.9615,40.8058
-73.951,40.7858
-73.9489,40.7848
-73.9577,40.7176
-73.8739,40.7569
-73.9761,40.6837
-73.9887,40.6937
-73.9581,40.6469
-73.9023,40.8446
-73.9392,40.8052
-73.9182,40.7701
-73.8842,40.7476
-73.9623,40.7101
-73.8002,40.7036
-73.9163,40.7623
-73.8912,40.747
-73.9389,40.8166
-73.9524,40.8107
-73.9838,40.6889
-73.9323,40.7956
-73.9538,40.7907
-73.9944,40.6857
-73.9922,40.6905
-73.9442,40.7146
-73.9809,40.6692
-73.9844,40.6634
-73.9435,40.7995
-73.9767,40.6831
-73.9168,40.8182
-73.9511,40.805
-73.9431,40.7898
-73.9394,40.8055
-73.9481,40.798
-73.9505,40.6695
-73.8443,40.7218
-73.9297,40.7563
-73.9369,40.8138
-73.954,40.8061
-73.9364,40.804
-73.9455,40.8076
-73.9484,40.7
-73.9637,40.7147
-73.9884,40.6933
-73.912,40.7752
-73.9611,40.7119
-73.9218,40.6773
-73.939,40.8055
-73.9858,40.6896
-73.8519,40.8501
-73.941,40.726
-73.9066,40.7452
-73.9567,40.745
-73.9444,40.8346
-74.0105,40.6719
-73.9177,40.77
-73.9221,40.8136
-73.9568,40.7456
-73.9913,40.6981
-73.958,40.7219
-73.8905,40.7469
-73.9795,40.6778
-73.8779,40.7365
-74.006,40.6534
-73.9539,40.804
-73.9551,40.7999
-73.8299,40.7597
-73.952,40.7494
-73.9173,40.8543
-73.9946,40.7029
-73.8433,40.8401
-73.9401,40.8406
-73.8074,40.7005
-73.9111,40.6981
-73.9978,40.6783
-73.9035,40.7458
-73.9551,40.7879
-73.9052,40.8324
-73.8939,40.7485
-73.9316,40.7651
-73.9508,40.8258
-73.9775,40.6935
-73.95,40.8069
-73.9534,40.7283
-73.968,40.6742
-73.9565,40.6665
-73.8915,40.7467
-73.9526,40.6761
-73.8698,40.7336
-73.9591,40.7092
-73.8711,40.734
-73.9178,40.7701
-73.9067,40.7451
-73.9124,40.7442
-73.9073,40.7456
-73.892,40.7469
-73.9207,40.7432
-73.956,40.7878
-73.9569,40.6983
-73.9457,40.7254
-73.9398,40.7901
-73.9448,40.8242
-73.9135,40.7654
-73.9486,40.6715
-73.9034,40.7454
-73.9718,40.6896
-73.8297,40.7137
-73.993,40.6884
-73.8908,40.7468
-73.9443,40.7146
-73.9873,40.6914
-73.9142,40.7541
-73.9241,40.7524
-73.9873,40.6917
-73.9948,40.6848
-73.9827,40.6734
-73.9518,40.7254
-73.9252,40.7623
-73.962,40.8053
-73.915,40.7638
-73.9512,40.8104
-73.9392,40.8054
-73.9831,40.665
-73.9818,40.6744
-73.9508,40.7217
-73.916,40.7464
-73.9326,40.6972
-73.9873,40.6678
-73.9541,40.6838
-73.957,40.7165
-73.9406,40.8174
-73.8443,40.7215
-73.9598,40.7091
-73.9582,40.7217
-73.9738,40.6716
-73.9096,40.745
-73.9597,40.6759
-73.9906,40.6899
-73.9766,40.6827
-73.9922,40.6992
-73.9572,40.7185
-73.924,40.7637
-73.9511,40.806
-73.9862,40.6694
-73.9782,40.6847
-73.8982,40.7461
-73.9878,40.6881
-73.9587,40.8152
-73.9215,40.7666
-73.959,40.7147
-73.952,40.8106
-73.9609,40.694
-73.8768,40.7365
-73.9582,40.7086
-73.8076,40.7002
-73.9533,40.7143
-73.949,40.7112
-73.956,40.6934
-73.8625,40.7381
-73.9287,40.8227
-73.9194,40.6788
-73.8297,40.7596
-73.9861,40.6892
-73.9442,40.7921
-73.9784,40.684
-73.9353,40.8003
-73.922,40.676
-73.8532,40.7525
-73.9489,40.7886
-73.9421,40.8377
-73.9296,40.7564
-73.9391,40.8055
-73.8304,40.7594
-73.8077,40.7005
-73.9071,40.8554
-73.963,40.7118
-73.9211,40.7633
-73.9188,40.743
-73.9775,40.6843
-73.8256,40.7122
-73.9392,40.6718
-73.9581,40.7217
-73.9583,40.7215
-73.9309,40.6686
-73.8441,40.7211
-73.9253,40.7588
-73.9941,40.7028
-73.9576,40.7177
-73.935,40.8007
-73.95,40.7865
-73.9518,40.7902
-73.9097,40.7755
-73.9468,40.8112
-73.9151,40.764
-73.9625,40.7101
-73.9895,40.7023
-73.9634,40.6828
-73.9553,40.82
-73.9262,40.7438
-73.9327,40.7078
-73.8777,40.7371
-73.9151,40.764
-73.9391,40.8055
-73.9589,40.7167
-73.8651,40.7473
-73.9442,40.7998
-73.862,40.7304
-73.9792,40.6696
-73.8659,40.7369
-73.9416,40.7005
-73.8738,40.7424
-73.9267,40.6133
-73.9581,40.6089
-73.8968,40.743
-73.9507,40.5992
-73.9658,40.8053
-73.9532,40.8128
-73.978,40.6846
-73.9547,40.8116
-73.9414,40.8394
-73.9383,40.8273
-73.9026,40.8605
-73.9791,40.6932
-73.941,40.8142
-73.9033,40.7453
-73.9185,40.743
-73.9233,40.8672
-73.956,40.7472
-73.891,40.7469
-73.8075,40.6998
-73.9481,40.7983
-73.9942,40.7031
-73.9119,40.7752
-73.9581,40.6706
-73.9445,40.8074
-73.8772,40.7374
-73.9882,40.6929
-73.8639,40.7329
-73.9578,40.6988
-73.9487,40.7112
-73.9546,40.8158
-73.9355,40.7613
-73.9416,40.7005
-73.9158,40.7523
-73.9544,40.8057
-73.9765,40.6749
-73.9216,40.7668
-73.8629,40.7499
-73.9569,40.6873
-73.891,40.7469
-73.9848,40.6919
-73.9247,40.7437
-73.9214,40.7667
-73.8858,40.866
-73.9806,40.6853
-73.8176,40.7136
-73.9868,40.7024
-73.9631,40.6748
-73.942,40.7486
-73.9393,40.7483
-73.9904,40.694
-73.8623,40.7304
-73.9401,40.7935
-73.9422,40.823
-73.9811,40.6674
-73.9323,40.6795
-73.9536,40.5873
-73.9401,40.8222
-73.969,40.6931
-73.8583,40.8225
-73.9895,40.7024
-73.9442,40.7145
-73.9941,40.7033
-73.9944,40.703
-73.8677,40.8587
-73.9869,40.6877
-73.9394,40.8417
-73.9728,40.6933
-73.9494,40.8095
-73.9424,40.7118
-73.8692,40.7338
-73.8695,40.7343
-73.9804,40.6886
0,0
-74.8566,40.5286
-73.9533,40.659
-73.9761,40.6838
-73.9381,40.8177
-73.8655,40.8208
-73.9555,40.8054
-73.9581,40.7215
-73.9474,40.7964
-73.8696,40.749
-73.9927,40.6939
-73.9554,40.7887
-73.9166,40.699
-73.9504,40.6856
-73.8305,40.7596
-73.9242,40.8272
-73.9559,40.6934
-73.9453,40.7935
-73.976,40.684
-73.9232,40.8171
-73.9189,40.833
-73.8077,40.7005
-73.8299,40.7596
-73.9546,40.7332
-73.9979,40.6829
-73.9569,40.639
-73.9718,40.6725
-73.9406,40.7889
-73.9151,40.822
-73.9586,40.8097
-73.933,40.7077
-73.9781,40.6751
-73.9791,40.6933
-73.9528,40.8029
-73.8793,40.8286
-73.9131,40.7562
-73.9395,40.7989
-73.9653,40.806
-73.9995,40.6793
-73.98,40.6818
-73.8301,40.7138
-73.9478,40.8088
-73.8775,40.8806
-73.9525,40.8081
-73.9157,40.7642
-73.9499,40.7163
-73.9675,40.6867
-73.9149,40.7523
-73.9469,40.676
-73.9522,40.7983
-73.8843,40.8669
-73.9176,40.77
-73.9562,40.8033
-73.8639,40.7329
-73.9574,40.7181
-73.9214,40.7783
-73.9066,40.7732
-73.9925,40.6944
-73.8815,40.8757
-73.9874,40.6919
-73.9471,40.7077
-73.9124,40.7643
-73.9517,40.714
-73.9904,40.6936
-73.9563,40.6856
-73.8709,40.734
-73.9899,40.69
-73.969,40.6938
-73.9835,40.6947
-73.9446,40.6801
-73.8306,40.7594
-73.9943,40.6948
-73.9558,40.7141
-73.9032,40.7464
-73.9808,40.6855
-73.978,40.6898
-73.8752,40.6888
-73.8907,40.8615
-73.8824,40.7478
-73.9914,40.6853
-73.8692,40.734
-73.9436,40.8136
-73.9422,40.7948
-73.9765,40.6826
-73.891,40.7466
-73.9185,40.8303
-73.9791,40.6862
-73.9433,40.8109
-73.8434,40.7212
-73.8713,40.7339
-73.9577,40.7221
-73.961,40.6635
-73.9492,40.7629
-73.9937,40.6916
-73.8854,40.7648
-73.8835,40.7477
-73.9414,40.8187
-73.9318,40.6868
-73.9872,40.668
-73.8752,40.7622
-73.8693,40.7338
-73.9184,40.6817
-73.8957,40.7546
-73.9559,40.6934
-73.9788,40.6839
-73.9239,40.7748
-73.9563,40.8029
-73.9284,40.6931
-73.8906,40.8614
-73.9638,40.6738
-73.9568,40.7483
-73.947,40.8157
-73.8895,40.7458
-73.9511,40.7944
-73.9118,40.7754
-73.9126,40.7669
-73.9357,40.7956
-73.8655,40.9205
-73.774,40.716
-73.9786,40.6844
-73.8074,40.7005
-73.9785,40.6793
-73.9547,40.7322
-73.925,40.744
-73.9465,40.8008
-73.9561,40.6944
-73.9099,40.8458
-73.9585,40.8161
-73.9148,40.7533
-73.9816,40.6902
-73.9189,40.7589
-73.8911,40.8615
-73.9622,40.8054
-73.9484,40.8291
-73.9422,40.8413
-73.8838,40.7478
-73.9333,40.8556
-73.8504,40.8768
-73.871,40.734
-73.88,40.741
-73.9775,40.6843
-73.9866,40.7023
-73.875,40.7567
-73.9428,40.7538
-73.9413,40.8188
-73.9486,40.789
-73.9503,40.6805
-73.9671,40.6835
-73.9778,40.6846
-73.9127,40.7526
-73.9943,40.7031
-73.8855,40.7556
-73.9242,40.7659
-73.9529,40.6557
-73.9447,40.6869
-73.9298,40.6976
-73.9904,40.6643
-73.9457,40.7146
-73.9844,40.6779
-73.9636,40.6767
-73.9888,40.6754
-73.9096,40.8519
-73.9897,40.6651
-73.9113,40.7445
-73.9563,40.7171
-73.9584,40.7172
-73.9149,40.764
-73.9872,40.6878
-73.9493,40.714
-73.9415,40.6765
-73.9449,40.834
-73.9448,40.8088
-73.9432,40.8235
-73.9386,40.7924
-73.8698,40.7335
-73.9473,40.6768
-73.9599,40.8137
-73.9064,40.7453
-73.9211,40.8678
-73.9028,40.7468
-73.9599,40.7151
-73.9572,40.7183
-73.9205,40.8423
-73.8682,40.7494
-73.9121,40.8153
-73.9522,40.6932
-73.9435,40.796
-73.9842,40.5923
-73.9457,40.8004
-73.9189,40.7431
-73.9596,40.7161
-73.8669,40.7674
-73.9805,40.6763
-73.8712,40.7338
-73.9391,40.8054
-73.9657,40.6874
-73.939,40.8051
-73.8706,40.7346
-73.96,40.675
-73.9453,40.7866
-73.9273,40.8112
-73.8863,40.8756
-73.9776,40.6844
-73.9427,40.8233
-73.9391,40.8055
-73.9368,40.8023
-73.9661,40.8049
-73.9439,40.8101
-73.9557,40.6767
-73.943,40.7942
-73.9552,40.8045
-73.8742,40.7351
-73.9271,40.7627
-73.9516,40.8119
-73.9811,40.6675
-73.9444,40.6342
-73.9391,40.8052
-73.9009,40.7458
-73.8743,40.735
-73.9113,40.7757
-73.9513,40.81
-73.918,40.7603
-73.9906,40.6948
-73.948,40.8042
-73.962,40.6551
-73.9445,40.7841
-73.9366,40.7497
-73.9565,40.717
-73.884,40.7477
-73.9029,40.7464
-73.8306,40.7595
-73.992,40.6901
-73.9432,40.8362
-73.9304,40.7024
-73.9513,40.7428
-73.8933,40.6801
-73.9226,40.7607
-73.9777,40.6846
-73.8838,40.8673
-73.9575,40.73
-73.8621,40.7304
-73.945,40.8081
-73.9289,40.8558
-73.9565,40.717
-73.9904,40.7024
-73.9253,40.7618
-73.8754,40.7485
-73.9598,40.7202
-73.9531,40.6993
-73.9964,40.6908
-73.9578,40.722
-73.9548,40.8052
-73.9236,40.6902
-73.952,40.643
-73.8929,40.7468
-73.9507,40.8101
-73.9066,40.8496
-73.9579,40.7218
-73.9254,40.7618
-73.9591,40.7165
-73.952,40.7311
-73.9213,40.7667
-73.9305,40.7583
-73.9065,40.7454
-73.871,40.734
-73.9624,40.7177
-73.9349,40.6776
-73.9905,40.6712
-73.9594,40.814
-73.9841,40.6638
-73.9523,40.7982
-73.9767,40.683
-73.9429,40.7901
-73.9731,40.6526
-73.9589,40.7187
-73.9469,40.7969
-73.9493,40.6803
-74.0029,40.6732
-73.8298,40.7598
-73.9555,40.8042
-73.9639,40.6731
-73.9536,40.7288
-73.9532,40.6806
-73.889,40.8602
-73.9578,40.671
-73.9815,40.6891
-73.9796,40.6817
-73.9644,40.6936
-73.9412,40.7003
-73.9435,40.7891
-73.943,40.7535
-73.9801,40.6685
-73.9501,40.8031
-73.9208,40.7568
-73.9578,40.7179
-73.9553,40.7201
-73.8906,40.7464
-73.9892,40.6921
-73.9947,40.6848
-73.9523,40.7898
-73.9515,40.7432
-73.9444,40.7948
-73.8295,40.7282
-73.9779,40.6846
-73.922,40.7433
-73.9246,40.7616
-73.9493,40.7972
-73.9048,40.772
-73.9521,40.7258
-73.957,40.7166
-73.8648,40.7366
-73.9586,40.715
-73.8718,40.7342
-73.9247,40.7737
-73.8621,40.7304
